"dataset","graph_backend","threads","method","seed","n","n_edges","native_runtime_sec","native_modularity","native_communities","label_ari","label_nmi","igraph_status","igraph_runtime_sec","igraph_modularity","igraph_communities","native_vs_igraph_ari","native_vs_igraph_nmi","membership_file","plot_file","status","error","peak_ram_gb"
"MNIST","metal",4,"louvain",4,70000,1509343,1.52,0.88042314315242,14,0.805428990985472,0.842558805247076,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/MNIST_metal_t4_louvain_seed4_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/MNIST_metal_threads4_louvain_seed4.png","success",,0.325729370117188
"MNIST","metal",4,"louvain",17,70000,1509343,1.292,0.880616823830701,14,0.808239422158141,0.845013052825231,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/MNIST_metal_t4_louvain_seed17_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/MNIST_metal_threads4_louvain_seed17.png","success",,0.316543579101562
"MNIST","metal",4,"louvain",42,70000,1509343,1.317,0.880440461799715,16,0.779082119537511,0.827650689176515,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/MNIST_metal_t4_louvain_seed42_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/MNIST_metal_threads4_louvain_seed42.png","success",,0.326004028320312
"MNIST","metal",4,"leiden",4,70000,1509343,7.524,0.884825132396556,16,0.785342580768752,0.834403170398674,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/MNIST_metal_t4_leiden_seed4_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/MNIST_metal_threads4_leiden_seed4.png","success",,0.362075805664062
"MNIST","metal",4,"leiden",17,70000,1509343,7.067,0.885080810365177,16,0.788820855981815,0.835822222458206,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/MNIST_metal_t4_leiden_seed17_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/MNIST_metal_threads4_leiden_seed17.png","success",,0.357955932617188
"MNIST","metal",4,"leiden",42,70000,1509343,7.541,0.8849422592174,16,0.789074054356938,0.835812243416738,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/MNIST_metal_t4_leiden_seed42_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/MNIST_metal_threads4_leiden_seed42.png","success",,0.354400634765625
"TabulaMuris","cpu",1,"louvain",4,100102,2178521,2.292,0.970214612150791,81,0.469949221787941,0.734302959704995,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_cpu_t1_louvain_seed4_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_cpu_threads1_louvain_seed4.png","success",,0.38232421875
"TabulaMuris","cpu",1,"louvain",17,100102,2178521,1.788,0.970301634292769,81,0.471078877298304,0.734391838094413,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_cpu_t1_louvain_seed17_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_cpu_threads1_louvain_seed17.png","success",,0.39276123046875
"TabulaMuris","cpu",1,"louvain",42,100102,2178521,1.835,0.9701231314133,80,0.46670773373082,0.733005068097099,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_cpu_t1_louvain_seed42_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_cpu_threads1_louvain_seed42.png","success",,0.37713623046875
"TabulaMuris","cpu",1,"leiden",4,100102,2178521,8.687,0.971222543370484,84,0.475588844716143,0.73691275475095,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_cpu_t1_leiden_seed4_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_cpu_threads1_leiden_seed4.png","success",,0.39141845703125
"TabulaMuris","cpu",1,"leiden",17,100102,2178521,8.558,0.971150206010332,84,0.472746603359608,0.736736354006944,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_cpu_t1_leiden_seed17_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_cpu_threads1_leiden_seed17.png","success",,0.393722534179688
"TabulaMuris","cpu",1,"leiden",42,100102,2178521,8.193,0.971167043766744,84,0.476630366742985,0.737202622141276,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_cpu_t1_leiden_seed42_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_cpu_threads1_leiden_seed42.png","success",,0.438491821289062
"TabulaMuris","cpu",4,"louvain",4,100102,2178521,1.774,0.970214612150791,81,0.469949221787941,0.734302959704995,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_cpu_t4_louvain_seed4_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_cpu_threads4_louvain_seed4.png","success",,0.419143676757812
"TabulaMuris","cpu",4,"louvain",17,100102,2178521,1.795,0.970301634292769,81,0.471078877298304,0.734391838094413,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_cpu_t4_louvain_seed17_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_cpu_threads4_louvain_seed17.png","success",,0.406951904296875
"TabulaMuris","cpu",4,"louvain",42,100102,2178521,1.815,0.9701231314133,80,0.46670773373082,0.733005068097099,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_cpu_t4_louvain_seed42_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_cpu_threads4_louvain_seed42.png","success",,0.422286987304688
"TabulaMuris","cpu",4,"leiden",4,100102,2178521,8.895,0.971222543370484,84,0.475588844716143,0.73691275475095,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_cpu_t4_leiden_seed4_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_cpu_threads4_leiden_seed4.png","success",,0.3997802734375
"TabulaMuris","cpu",4,"leiden",17,100102,2178521,8.024,0.971150206010332,84,0.472746603359608,0.736736354006944,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_cpu_t4_leiden_seed17_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_cpu_threads4_leiden_seed17.png","success",,0.424285888671875
"TabulaMuris","cpu",4,"leiden",42,100102,2178521,8.787,0.971167043766744,84,0.476630366742985,0.737202622141276,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_cpu_t4_leiden_seed42_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_cpu_threads4_leiden_seed42.png","success",,0.399917602539062
"TabulaMuris","metal",4,"louvain",4,100102,2180000,1.887,0.970310118577438,79,0.469730619015381,0.735022345386636,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_metal_t4_louvain_seed4_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_metal_threads4_louvain_seed4.png","success",,0.41357421875
"TabulaMuris","metal",4,"louvain",17,100102,2180000,2.059,0.9702192384142,79,0.471433430171777,0.734783452824349,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_metal_t4_louvain_seed17_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_metal_threads4_louvain_seed17.png","success",,0.37982177734375
"TabulaMuris","metal",4,"louvain",42,100102,2180000,1.877,0.970350871957512,80,0.473051943476712,0.737926730453464,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_metal_t4_louvain_seed42_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_metal_threads4_louvain_seed42.png","success",,0.37860107421875
"TabulaMuris","metal",4,"leiden",4,100102,2180000,7.324,0.971166199485393,83,0.470309536973522,0.737251887961916,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_metal_t4_leiden_seed4_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_metal_threads4_leiden_seed4.png","success",,0.383697509765625
"TabulaMuris","metal",4,"leiden",17,100102,2180000,7.959,0.971213605087032,83,0.476897291251669,0.737769843691927,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_metal_t4_leiden_seed17_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_metal_threads4_leiden_seed17.png","success",,0.392745971679688
"TabulaMuris","metal",4,"leiden",42,100102,2180000,7.334,0.971219468090175,82,0.46982582454424,0.736972908690365,"skipped_size_policy",,,,,,"/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/cache/TabulaMuris_metal_t4_leiden_seed42_membership.rds","/Users/stefano/Documents/umap/results/local_graph_clustering_full_20260726/plots/TabulaMuris_metal_threads4_leiden_seed42.png","success",,0.428268432617188
