"dataset","method","backend","status","n","p","cpu_threads","timing_mode","runtime_sec","process_elapsed_sec","python_fit_sec","max_rss_gb","trustworthiness","nn_preservation","silhouette","knn_label_accuracy","knn_preservation_15","knn_preservation_50","quality_sample_n","plot_file","error","key_manuscript_dataset","suite","profile","seed","source_file"
"FlowRepository_FR-FCM-ZYRM_files","rapids_cuml_umap_full","cuda","success",5220347,32,1,"reticulate",199.395,199.395,,,0.947252342029635,0.322244444444444,-0.186138102990865,0.435,0.247311111111111,0.388546666666667,5000,"/scratch/firenze/NN/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_17/plots/FlowRepository_FR-FCM-ZYRM_files_rapids_cuml_umap_full_threads1_seed17.png",,TRUE,"python","cuda","17","/Users/stefano/Documents/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_17/embedding_quality_table.csv"
"FlowRepository_FR-FCM-ZYRM_files","rapids_cuml_umap_full_direct","cuda","success",5220347,32,1,"native_python_process",197.748181656934,209.728,197.748181656934,,0.947252342029635,0.322244444444444,-0.186138102990865,0.435,0.247311111111111,0.388546666666667,5000,"/scratch/firenze/NN/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_17/plots/FlowRepository_FR-FCM-ZYRM_files_rapids_cuml_umap_full_direct_threads1_seed17.png",,TRUE,"python","cuda","17","/Users/stefano/Documents/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_17/embedding_quality_table.csv"
"FlowRepository_FR-FCM-ZYRM_files","rapids_cuml_tsne_full","cuda","failed",,,1,"reticulate",,,,,,,,,,,,,"RuntimeError: after dispatching exclusive_scan kernel: cudaErrorInvalidValue: invalid argument
Run `reticulate::py_last_error()` for details.",TRUE,"python","cuda","4","/Users/stefano/Documents/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_4/embedding_quality_table.csv"
"FlowRepository_FR-FCM-ZYRM_files","rapids_cuml_tsne_full_direct","cuda","success",5220347,32,1,"native_python_process",780.608123939484,793.241,780.608123939484,,0.835581278692196,0.142744444444444,-0.17576352178842,0.363666666666667,0.0937777777777778,0.189026666666667,5000,"/scratch/firenze/NN/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_4/plots/FlowRepository_FR-FCM-ZYRM_files_rapids_cuml_tsne_full_direct_threads1_seed4.png",,TRUE,"python","cuda","4","/Users/stefano/Documents/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_4/embedding_quality_table.csv"
"FlowRepository_FR-FCM-ZYRM_files","rapids_cuml_umap_full","cuda","success",5220347,32,1,"reticulate",200.903,200.903,,,0.948065621617587,0.334233333333333,-0.183287528367059,0.441666666666667,0.254377777777778,0.3976,5000,"/scratch/firenze/NN/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_4/plots/FlowRepository_FR-FCM-ZYRM_files_rapids_cuml_umap_full_threads1_seed4.png",,TRUE,"python","cuda","4","/Users/stefano/Documents/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_4/embedding_quality_table.csv"
"FlowRepository_FR-FCM-ZYRM_files","rapids_cuml_umap_full_direct","cuda","success",5220347,32,1,"native_python_process",198.094188072719,210.103,198.094188072719,,0.948065621617587,0.334233333333333,-0.183287528367059,0.441666666666667,0.254377777777778,0.3976,5000,"/scratch/firenze/NN/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_4/plots/FlowRepository_FR-FCM-ZYRM_files_rapids_cuml_umap_full_direct_threads1_seed4.png",,TRUE,"python","cuda","4","/Users/stefano/Documents/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_4/embedding_quality_table.csv"
"FlowRepository_FR-FCM-ZYRM_files","rapids_cuml_tsne_full","cuda","failed",,,1,"reticulate",,,,,,,,,,,,,"RuntimeError: after dispatching exclusive_scan kernel: cudaErrorInvalidValue: invalid argument
Run `reticulate::py_last_error()` for details.",TRUE,"python","cuda","42","/Users/stefano/Documents/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_42/embedding_quality_table.csv"
"FlowRepository_FR-FCM-ZYRM_files","rapids_cuml_tsne_full_direct","cuda","success",5220347,32,1,"native_python_process",779.210353499278,791.905,779.210353499278,,0.878209756279625,0.145155555555556,-0.237698411583652,0.388,0.0967333333333333,0.200346666666667,5000,"/scratch/firenze/NN/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_42/plots/FlowRepository_FR-FCM-ZYRM_files_rapids_cuml_tsne_full_direct_threads1_seed42.png",,TRUE,"python","cuda","42","/Users/stefano/Documents/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_42/embedding_quality_table.csv"
"FlowRepository_FR-FCM-ZYRM_files","rapids_cuml_umap_full","cuda","success",5220347,32,1,"reticulate",197.308,197.308,,,0.946997491882208,0.322355555555556,-0.2095957533572,0.442333333333333,0.248133333333333,0.38102,5000,"/scratch/firenze/NN/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_42/plots/FlowRepository_FR-FCM-ZYRM_files_rapids_cuml_umap_full_threads1_seed42.png",,TRUE,"python","cuda","42","/Users/stefano/Documents/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_42/embedding_quality_table.csv"
"FlowRepository_FR-FCM-ZYRM_files","rapids_cuml_umap_full_direct","cuda","success",5220347,32,1,"native_python_process",195.88164507132,207.827,195.88164507132,,0.946997491882208,0.322355555555556,-0.2095957533572,0.442333333333333,0.248133333333333,0.38102,5000,"/scratch/firenze/NN/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_42/plots/FlowRepository_FR-FCM-ZYRM_files_rapids_cuml_umap_full_direct_threads1_seed42.png",,TRUE,"python","cuda","42","/Users/stefano/Documents/fastEmbedR-results/FlowRepository_FR-FCM-ZYRM_files/python/cuda/20260722_223332_1071225/seed_42/embedding_quality_table.csv"
"MNIST","python_opentsne_fft","cpu","success",70000,784,1,"reticulate",255.864,255.864,,,0.961105288694808,0.411922222222222,0.363106121907109,0.968666666666667,0.369622222222222,0.43812,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_17/plots/MNIST_python_opentsne_fft_threads1_seed17.png",,TRUE,"python","cpu1","17","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_17/embedding_quality_table.csv"
"MNIST","python_opentsne_fft_direct","cpu","success",70000,784,1,"native_python_process",233.681618916802,234.757,233.681618916802,,0.961105288694808,0.411922222222222,0.363106121820233,0.968666666666667,0.369622222222222,0.43812,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_17/plots/MNIST_python_opentsne_fft_direct_threads1_seed17.png",,TRUE,"python","cpu1","17","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_17/embedding_quality_table.csv"
"MNIST","python_umap_learn","cpu","success",70000,784,1,"reticulate",70.775,70.775,,,0.950259440898742,0.424922222222222,0.535895639960756,0.970333333333333,0.349177777777778,0.472486666666667,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_17/plots/MNIST_python_umap_learn_threads1_seed17.png",,TRUE,"python","cpu1","17","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_17/embedding_quality_table.csv"
"MNIST","python_umap_learn_direct","cpu","success",70000,784,1,"native_python_process",69.2109111566097,70.543,69.2109111566097,,0.950259440898742,0.424922222222222,0.535895639960756,0.970333333333333,0.349177777777778,0.472486666666667,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_17/plots/MNIST_python_umap_learn_direct_threads1_seed17.png",,TRUE,"python","cpu1","17","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_17/embedding_quality_table.csv"
"MNIST","python_opentsne_fft","cpu","success",70000,784,1,"reticulate",265.697,265.697,,,0.95902389430075,0.408155555555556,0.348632382050818,0.967,0.366755555555556,0.435253333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_4/plots/MNIST_python_opentsne_fft_threads1_seed4.png",,TRUE,"python","cpu1","4","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_4/embedding_quality_table.csv"
"MNIST","python_opentsne_fft_direct","cpu","success",70000,784,1,"native_python_process",260.992844834924,262.121,260.992844834924,,0.95902389430075,0.408155555555556,0.348632382129469,0.967,0.366755555555556,0.435253333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_4/plots/MNIST_python_opentsne_fft_direct_threads1_seed4.png",,TRUE,"python","cpu1","4","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_4/embedding_quality_table.csv"
"MNIST","python_umap_learn","cpu","success",70000,784,1,"reticulate",78.583,78.583,,,0.949753599820849,0.423422222222222,0.507696645381622,0.965666666666667,0.346288888888889,0.468633333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_4/plots/MNIST_python_umap_learn_threads1_seed4.png",,TRUE,"python","cpu1","4","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_4/embedding_quality_table.csv"
"MNIST","python_umap_learn_direct","cpu","success",70000,784,1,"native_python_process",76.2373280068859,77.639,76.2373280068859,,0.949753599820849,0.423422222222222,0.507696645381622,0.965666666666667,0.346288888888889,0.468633333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_4/plots/MNIST_python_umap_learn_direct_threads1_seed4.png",,TRUE,"python","cpu1","4","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_4/embedding_quality_table.csv"
"MNIST","python_opentsne_fft","cpu","success",70000,784,1,"reticulate",239.808,239.808,,,0.956026066509909,0.395488888888889,0.343480337704738,0.959666666666667,0.353266666666667,0.42274,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_42/plots/MNIST_python_opentsne_fft_threads1_seed42.png",,TRUE,"python","cpu1","42","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_42/embedding_quality_table.csv"
"MNIST","python_opentsne_fft_direct","cpu","success",70000,784,1,"native_python_process",229.439467423595,230.494,229.439467423595,,0.956026066509909,0.395488888888889,0.343480336710319,0.959666666666667,0.353266666666667,0.42274,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_42/plots/MNIST_python_opentsne_fft_direct_threads1_seed42.png",,TRUE,"python","cpu1","42","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_42/embedding_quality_table.csv"
"MNIST","python_umap_learn","cpu","success",70000,784,1,"reticulate",66.946,66.946,,,0.944429358414511,0.408933333333333,0.516297366369848,0.961,0.3332,0.45562,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_42/plots/MNIST_python_umap_learn_threads1_seed42.png",,TRUE,"python","cpu1","42","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_42/embedding_quality_table.csv"
"MNIST","python_umap_learn_direct","cpu","success",70000,784,1,"native_python_process",65.7602790687233,67.037,65.7602790687233,,0.944429358414511,0.408933333333333,0.516297366369848,0.961,0.3332,0.45562,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_42/plots/MNIST_python_umap_learn_direct_threads1_seed42.png",,TRUE,"python","cpu1","42","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu1/20260721_084502_1071208/seed_42/embedding_quality_table.csv"
"MNIST","python_opentsne_fft","cpu","success",70000,784,4,"reticulate",158.139,158.139,,,0.961116440861419,0.413377777777778,0.361431233839687,0.969,0.372088888888889,0.43874,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_17/plots/MNIST_python_opentsne_fft_threads4_seed17.png",,TRUE,"python","cpu4","17","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_17/embedding_quality_table.csv"
"MNIST","python_opentsne_fft_direct","cpu","success",70000,784,4,"native_python_process",152.917362516979,154.477,152.917362516979,,0.961116440861419,0.413377777777778,0.361431233896389,0.969,0.372088888888889,0.43874,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_17/plots/MNIST_python_opentsne_fft_direct_threads4_seed17.png",,TRUE,"python","cpu4","17","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_17/embedding_quality_table.csv"
"MNIST","python_umap_learn","cpu","success",70000,784,4,"reticulate",83.356,83.356,,,0.950259440898742,0.424922222222222,0.535895639960756,0.970333333333333,0.349177777777778,0.472486666666667,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_17/plots/MNIST_python_umap_learn_threads4_seed17.png",,TRUE,"python","cpu4","17","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_17/embedding_quality_table.csv"
"MNIST","python_umap_learn_direct","cpu","success",70000,784,4,"native_python_process",82.8746720538475,84.867,82.8746720538475,,0.950259440898742,0.424922222222222,0.535895639960756,0.970333333333333,0.349177777777778,0.472486666666667,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_17/plots/MNIST_python_umap_learn_direct_threads4_seed17.png",,TRUE,"python","cpu4","17","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_17/embedding_quality_table.csv"
"MNIST","python_opentsne_fft","cpu","success",70000,784,4,"reticulate",156.313,156.313,,,0.958728287239204,0.408244444444444,0.349602737646241,0.968666666666667,0.367288888888889,0.4357,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_4/plots/MNIST_python_opentsne_fft_threads4_seed4.png",,TRUE,"python","cpu4","4","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_4/embedding_quality_table.csv"
"MNIST","python_opentsne_fft_direct","cpu","success",70000,784,4,"native_python_process",149.059720859863,150.551,149.059720859863,,0.958728287239204,0.408244444444444,0.349602738008422,0.968666666666667,0.367288888888889,0.4357,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_4/plots/MNIST_python_opentsne_fft_direct_threads4_seed4.png",,TRUE,"python","cpu4","4","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_4/embedding_quality_table.csv"
"MNIST","python_umap_learn","cpu","success",70000,784,4,"reticulate",85.066,85.066,,,0.94962180420259,0.423566666666667,0.506163675240987,0.962,0.345977777777778,0.468333333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_4/plots/MNIST_python_umap_learn_threads4_seed4.png",,TRUE,"python","cpu4","4","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_4/embedding_quality_table.csv"
"MNIST","python_umap_learn_direct","cpu","success",70000,784,4,"native_python_process",81.752477925038,83.535,81.752477925038,,0.94962180420259,0.423566666666667,0.506163675240987,0.962,0.345977777777778,0.468333333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_4/plots/MNIST_python_umap_learn_direct_threads4_seed4.png",,TRUE,"python","cpu4","4","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_4/embedding_quality_table.csv"
"MNIST","python_opentsne_fft","cpu","success",70000,784,4,"reticulate",155.756,155.756,,,0.955891815026313,0.394833333333333,0.342476187905623,0.959666666666667,0.352222222222222,0.42312,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_42/plots/MNIST_python_opentsne_fft_threads4_seed42.png",,TRUE,"python","cpu4","42","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_42/embedding_quality_table.csv"
"MNIST","python_opentsne_fft_direct","cpu","success",70000,784,4,"native_python_process",146.69725762005,148.033,146.69725762005,,0.955891815026313,0.394833333333333,0.34247618780711,0.959666666666667,0.352222222222222,0.42312,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_42/plots/MNIST_python_opentsne_fft_direct_threads4_seed42.png",,TRUE,"python","cpu4","42","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_42/embedding_quality_table.csv"
"MNIST","python_umap_learn","cpu","success",70000,784,4,"reticulate",82.941,82.941,,,0.944429358414511,0.408933333333333,0.516297366369848,0.961,0.3332,0.45562,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_42/plots/MNIST_python_umap_learn_threads4_seed42.png",,TRUE,"python","cpu4","42","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_42/embedding_quality_table.csv"
"MNIST","python_umap_learn_direct","cpu","success",70000,784,4,"native_python_process",81.5135277239606,83.244,81.5135277239606,,0.944429358414511,0.408933333333333,0.516297366369848,0.961,0.3332,0.45562,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_42/plots/MNIST_python_umap_learn_direct_threads4_seed42.png",,TRUE,"python","cpu4","42","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cpu4/20260721_084502_1071219/seed_42/embedding_quality_table.csv"
"MNIST","rapids_cuml_tsne_full","cuda","success",70000,784,1,"reticulate",6.456,6.456,,,0.965307886388236,0.426677777777778,0.397002928671828,0.962333333333333,0.386533333333333,0.453333333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_17/plots/MNIST_rapids_cuml_tsne_full_threads1_seed17.png",,TRUE,"python","cuda","17","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_17/embedding_quality_table.csv"
"MNIST","rapids_cuml_tsne_full_direct","cuda","success",70000,784,1,"native_python_process",2.71646160166711,3.755,2.71646160166711,,0.965005456649125,0.428133333333333,0.400260266936358,0.964,0.390266666666667,0.453593333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_17/plots/MNIST_rapids_cuml_tsne_full_direct_threads1_seed17.png",,TRUE,"python","cuda","17","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_17/embedding_quality_table.csv"
"MNIST","rapids_cuml_umap_full","cuda","success",70000,784,1,"reticulate",4.082,4.082,,,0.947080871869518,0.407833333333333,0.495203423271819,0.971333333333333,0.333022222222222,0.456666666666667,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_17/plots/MNIST_rapids_cuml_umap_full_threads1_seed17.png",,TRUE,"python","cuda","17","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_17/embedding_quality_table.csv"
"MNIST","rapids_cuml_umap_full_direct","cuda","success",70000,784,1,"native_python_process",2.58332982752472,3.577,2.58332982752472,,0.947080871869518,0.407833333333333,0.495203423271819,0.971333333333333,0.333022222222222,0.456666666666667,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_17/plots/MNIST_rapids_cuml_umap_full_direct_threads1_seed17.png",,TRUE,"python","cuda","17","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_17/embedding_quality_table.csv"
"MNIST","rapids_cuml_tsne_full","cuda","success",70000,784,1,"reticulate",6.433,6.433,,,0.964696928302168,0.425977777777778,0.36458716648504,0.956666666666667,0.388088888888889,0.45432,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_4/plots/MNIST_rapids_cuml_tsne_full_threads1_seed4.png",,TRUE,"python","cuda","4","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_4/embedding_quality_table.csv"
"MNIST","rapids_cuml_tsne_full_direct","cuda","success",70000,784,1,"native_python_process",2.70579045265913,3.723,2.70579045265913,,0.964649184488486,0.426955555555556,0.362330923489126,0.956666666666667,0.390155555555556,0.454246666666667,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_4/plots/MNIST_rapids_cuml_tsne_full_direct_threads1_seed4.png",,TRUE,"python","cuda","4","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_4/embedding_quality_table.csv"
"MNIST","rapids_cuml_umap_full","cuda","success",70000,784,1,"reticulate",4.099,4.099,,,0.942812032993692,0.4018,0.442979741700955,0.955666666666667,0.325622222222222,0.449193333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_4/plots/MNIST_rapids_cuml_umap_full_threads1_seed4.png",,TRUE,"python","cuda","4","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_4/embedding_quality_table.csv"
"MNIST","rapids_cuml_umap_full_direct","cuda","success",70000,784,1,"native_python_process",2.56984229385853,3.553,2.56984229385853,,0.942812032993692,0.4018,0.442979741700955,0.955666666666667,0.325622222222222,0.449193333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_4/plots/MNIST_rapids_cuml_umap_full_direct_threads1_seed4.png",,TRUE,"python","cuda","4","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_4/embedding_quality_table.csv"
"MNIST","rapids_cuml_tsne_full","cuda","success",70000,784,1,"reticulate",6.416,6.416,,,0.962698428694062,0.412722222222222,0.368578119538394,0.953,0.378977777777778,0.43786,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_42/plots/MNIST_rapids_cuml_tsne_full_threads1_seed42.png",,TRUE,"python","cuda","42","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_42/embedding_quality_table.csv"
"MNIST","rapids_cuml_tsne_full_direct","cuda","success",70000,784,1,"native_python_process",2.7251021983102,3.746,2.7251021983102,,0.963675407755757,0.413744444444444,0.354270787520035,0.953,0.377733333333333,0.438013333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_42/plots/MNIST_rapids_cuml_tsne_full_direct_threads1_seed42.png",,TRUE,"python","cuda","42","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_42/embedding_quality_table.csv"
"MNIST","rapids_cuml_umap_full","cuda","success",70000,784,1,"reticulate",4.142,4.142,,,0.941586503937596,0.393722222222222,0.44339429147704,0.956,0.317511111111111,0.44212,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_42/plots/MNIST_rapids_cuml_umap_full_threads1_seed42.png",,TRUE,"python","cuda","42","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_42/embedding_quality_table.csv"
"MNIST","rapids_cuml_umap_full_direct","cuda","success",70000,784,1,"native_python_process",2.56310138199478,3.549,2.56310138199478,,0.941586503937596,0.393722222222222,0.44339429147704,0.956,0.317511111111111,0.44212,5000,"/scratch/firenze/NN/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_42/plots/MNIST_rapids_cuml_umap_full_direct_threads1_seed42.png",,TRUE,"python","cuda","42","/Users/stefano/Documents/fastEmbedR-results/MNIST/python/cuda/20260722_222415_1071230/seed_42/embedding_quality_table.csv"
"Macosko2015_retina","python_opentsne_fft","cpu","success",44808,50,1,"reticulate",101.381,101.381,,,0.936085052065838,0.3935,0.129083404193339,0.973333333333333,0.363111111111111,0.41914,5000,"/scratch/firenze/NN/fastEmbedR-results/Macosko2015_retina/python/cpu1/20260721_084502_1071205/seed_17/plots/Macosko2015_retina_python_opentsne_fft_threads1_seed17.png",,FALSE,"python","cpu1","17","/Users/stefano/Documents/fastEmbedR-results/Macosko2015_retina/python/cpu1/20260721_084502_1071205/seed_17/embedding_quality_table.csv"
"Macosko2015_retina","python_opentsne_fft_direct","cpu","success",44808,50,1,"native_python_process",94.7841591434553,95.5,94.7841591434553,,0.936085052065838,0.3935,0.129083406591676,0.973333333333333,0.363111111111111,0.41914,5000,"/scratch/firenze/NN/fastEmbedR-results/Macosko2015_retina/python/cpu1/20260721_084502_1071205/seed_17/plots/Macosko2015_retina_python_opentsne_fft_direct_threads1_seed17.png",,FALSE,"python","cpu1","17","/Users/stefano/Documents/fastEmbedR-results/Macosko2015_retina/python/cpu1/20260721_084502_1071205/seed_17/embedding_quality_table.csv"
"Macosko2015_retina","python_umap_learn","cpu","success",44808,50,1,"reticulate",53.987,53.987,,,0.928278214459,0.387811111111111,0.230551995324989,0.973333333333333,0.339533333333333,0.424013333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/Macosko2015_retina/python/cpu1/20260721_084502_1071205/seed_17/plots/Macosko2015_retina_python_umap_learn_threads1_seed17.png",,FALSE,"python","cpu1","17","/Users/stefano/Documents/fastEmbedR-results/Macosko2015_retina/python/cpu1/20260721_084502_1071205/seed_17/embedding_quality_table.csv"
"Macosko2015_retina","python_umap_learn_direct","cpu","success",44808,50,1,"native_python_process",58.576278491877,59.516,58.576278491877,,0.928278214459,0.387811111111111,0.230551995324989,0.973333333333333,0.339533333333333,0.424013333333333,5000,"/scratch/firenze/NN/fastEmbedR-results/Macosko2015_retina/python/cpu1/20260721_084502_1071205/seed_17/plots/Macosko2015_retina_python_umap_learn_direct_threads1_seed17.png",,FALSE,"python","cpu1","17","/Users/stefano/Documents/fastEmbedR-results/Macosko2015_retina/python/cpu1/20260721_084502_1071205/seed_17/embedding_quality_table.csv"
"Macosko2015_retina","python_opentsne_fft","cpu","success",44808,50,1,"reticulate",103.359,103.359,,,0.93545321539208,0.396477777777778,0.140544014360477,0.970333333333333,0.366822222222222,0.42238,5000,"/scratch/firenze/NN/fastEmbedR-results/Macosko2015_retina/python/cpu1/20260721_084502_1071205/seed_4/plots/Macosko2015_retina_python_opentsne_fft_threads1_seed4.png",,FALSE,"python","cpu1","4","/Users/stefano/Documents/fastEmbedR-results/Macosko2015_retina/python/cpu1/20260721_084502_1071205/seed_4/embedding_quality_table.csv"
